,Code,Year,govtExpend,privateShare,Entity,primaryEnrollment,pop
28,ARG,2013,14.45832,25.323070526123,Argentina,110.565986633301,42196000.0
29,ARM,2005,13.64809,1.2465100288391102,Armenia,94.2990570068359,2981000.0
30,ARM,2006,13.578520000000001,1.6962699890136699,Armenia,97.7112579345703,2958000.0
31,ARM,2007,13.465589999999999,1.5547300577163703,Armenia,108.46671295166,2933000.0
32,ARM,2008,14.26845,1.52986001968384,Armenia,107.55358123779301,2908000.0
33,ARM,2009,13.451220000000001,1.76113998889923,Armenia,102.44924163818399,2888000.0
34,AUS,1988,13.24973,24.559139251709,Australia,105.945281982422,16452000.0
35,AUS,1989,13.35092,24.7782001495361,Australia,106.13709259033199,16714000.0
36,AUS,1990,13.59172,24.8734703063965,Australia,105.8115234375,16961000.0
37,AUS,1991,14.06531,24.944259643554698,Australia,105.531578063965,17189000.0
38,AUS,1992,13.204020000000002,24.9699306488037,Australia,105.41175079345699,17402000.0
39,AUS,1993,15.01692,25.0548305511475,Australia,105.32478332519501,17603000.0
40,AUS,1994,14.297020000000002,25.353490829467802,Australia,105.292236328125,17799000.0
41,AUS,1995,14.77006,25.762060165405302,Australia,100.79263305664101,17993000.0
42,AUS,1996,14.246120000000001,26.012929916381804,Australia,101.09912872314501,18189000.0
43,AUS,2000,13.36016,27.21875,Australia,100.33728790283199,18991000.0
44,AUS,2005,13.58513,29.0979404449463,Australia,102.38915252685499,20179000.0
45,AUS,2006,13.1782,29.454820632934602,Australia,103.01096343994101,20526000.0
46,AUS,2007,13.03027,29.8456592559814,Australia,104.98486328125,20916000.0
47,AUS,2008,12.59972,30.262859344482397,Australia,105.05812835693399,21332000.0
48,AUS,2009,13.415020000000002,30.5496006011963,Australia,105.319061279297,21751000.0
49,AUS,2010,14.3276,30.872150421142603,Australia,105.704086303711,22155000.0
50,AUS,2011,13.502020000000002,31.081579208374,Australia,105.991500854492,22538000.0
51,AUS,2012,13.183720000000001,31.084730148315398,Australia,106.453323364258,22904000.0
52,AUS,2013,14.040239999999999,31.0443096160889,Australia,106.567771911621,23255000.0
53,AUT,1989,11.28604,3.8295099735259996,Austria,105.74227142334,7687000.0
54,AUT,1990,11.513110000000001,3.8925800323486297,Austria,105.482109069824,7724000.0
55,AUT,1991,11.750210000000001,3.9650499820709197,Austria,104.290382385254,7773000.0
56,AUT,1992,11.75971,3.9651300907134996,Austria,104.070747375488,7831000.0
57,AUT,1993,11.07318,4.477049827575679,Austria,103.46605682373001,7892000.0
58,AUT,1995,10.50612,4.33183002471924,Austria,102.51252746581999,7990000.0
59,AUT,1996,9.7409496,4.3200998306274405,Austria,102.54396820068399,8018000.0
60,AUT,1998,11.29195,4.27241992950439,Austria,103.76905059814501,8041000.0
61,AUT,1999,12.15057,4.26362991333008,Austria,103.926063537598,8051000.0
62,AUT,2000,11.03322,4.22596979141235,Austria,103.817420959473,8069000.0
63,AUT,2001,10.85632,4.2419900894164995,Austria,103.09300994873001,8098000.0
64,AUT,2002,10.53233,4.30754995346069,Austria,101.388008117676,8134000.0
65,AUT,2003,10.73962,4.416190147399901,Austria,100.60455322265601,8176000.0
66,AUT,2004,9.873330099999999,4.5304799079895,Austria,100.871688842773,8217000.0
67,AUT,2005,10.26185,4.680260181427,Austria,100.982490539551,8254000.0
68,AUT,2006,10.37458,4.85767984390259,Austria,101.68981170654301,8285000.0
69,AUT,2007,10.45229,5.20894002914429,Austria,101.75646209716801,8314000.0
70,AUT,2008,10.55515,5.4491400718689,Austria,100.774368286133,8342000.0
71,AUT,2009,10.58393,5.63297986984253,Austria,100.23126220703101,8373000.0
72,AUT,2010,10.78913,5.74029016494751,Austria,99.8386764526367,8410000.0
73,AUT,2011,10.988489999999999,5.8093900680542,Austria,99.8693313598633,8454000.0
74,AUT,2012,10.70118,5.87633991241455,Austria,100.76927947998001,8502000.0
75,AUT,2013,10.74029,5.884860038757321,Austria,101.560722351074,8556000.0
76,AUT,2014,10.41116,5.9918098449707005,Austria,102.248977661133,8615000.0
77,AZE,2003,15.17084,0.0844800025224686,Azerbaijan,96.2132415771484,8361000.0
78,AZE,2004,14.23504,0.136899992823601,Azerbaijan,97.2613296508789,8449000.0
79,AZE,2005,13.22315,0.17038999497890497,Azerbaijan,95.52696990966801,8539000.0
80,AZE,2006,10.10042,0.22077000141143802,Azerbaijan,94.2166595458984,8630000.0
81,AZE,2007,9.7793703,0.260969996452332,Azerbaijan,94.7712020874023,8724000.0
82,AZE,2008,7.7638402,0.311260014772415,Azerbaijan,94.0724716186523,8822000.0
83,AZE,2009,9.343930199999999,0.33309999108314503,Azerbaijan,95.06857299804692,8924000.0
84,AZE,2010,8.70084,0.318549990653992,Azerbaijan,93.76229858398442,9032000.0
85,AZE,2011,7.219860099999999,0.304280012845993,Azerbaijan,95.5736312866211,9146000.0
86,AZE,2012,5.6436701,0.31273001432418795,Azerbaijan,97.9553070068359,9265000.0
87,AZE,2014,7.23873,0.459719985723495,Azerbaijan,106.05989074706999,9506000.0
88,BGD,1980,5.2635999,14.636269569397,Bangladesh,70.6076126098633,79639000.0
89,BGD,1981,6.6340299,11.2673597335815,Bangladesh,69.3798370361328,81768000.0
90,BGD,1983,6.4732599,11.6278600692749,Bangladesh,71.77110290527341,86142000.0
91,BGD,1984,8.0876198,11.6278600692749,Bangladesh,70.23419189453129,88417000.0
92,BGD,1985,8.3886299,11.0000095367432,Bangladesh,68.0368728637695,90764000.0
93,BGD,1986,9.130049699999999,10.9183902740479,Bangladesh,67.42767333984379,93188000.0
94,BGD,1987,10.46843,10.918410301208501,Bangladesh,66.2238922119141,95671000.0
95,BGD,1990,11.19103,15.1730604171753,Bangladesh,81.0475616455078,103172000.0
96,BGD,2006,17.336531,42.6572914123535,Bangladesh,99.4010467529297,140920992.0
97,BGD,2007,18.1534,42.451019287109396,Bangladesh,98.60388946533199,142660000.0
98,BGD,2008,17.816191,40.3315010070801,Bangladesh,96.54550170898442,144304000.0
99,BGD,2009,14.02987,40.9504508972168,Bangladesh,99.76931762695308,145924992.0
100,BGD,2011,16.79397,41.9643516540527,Bangladesh,111.87655639648399,149272992.0
101,BRB,2000,22.150351,9.84270000457764,Barbados,100.66217041015601,272000.0
102,BRB,2002,24.724489000000002,11.3490600585938,Barbados,96.76538848876949,273000.0
103,BRB,2003,18.58456,10.9517202377319,Barbados,96.6531219482422,274000.0
104,BRB,2004,18.618139000000003,10.9643001556396,Barbados,94.9640579223633,275000.0
105,BRB,2005,18.242979000000002,11.685919761657699,Barbados,96.1370620727539,276000.0
106,BRB,2007,17.22097,10.4454498291016,Barbados,99.6778030395508,279000.0
107,BRB,2008,15.71065,11.164600372314501,Barbados,101.22718048095699,280000.0
108,BRB,2009,16.100579999999997,11.044130325317399,Barbados,100.544151306152,281000.0
109,BRB,2010,18.096331,11.3200101852417,Barbados,99.7051773071289,282000.0
110,BRB,2014,17.451059,12.880829811096199,Barbados,93.6272811889648,285000.0
111,BLR,2004,12.55235,0.0730499997735024,Belarus,98.62963104248051,9617000.0
112,BLR,2005,12.62011,0.0716599971055985,Belarus,97.3019866943359,9562000.0
113,BLR,2006,12.45032,0.0568300001323223,Belarus,98.4362030029297,9517000.0
114,BLR,2007,10.13372,0.0486899986863136,Belarus,100.94666290283199,9481000.0
115,BLR,2009,8.449549699999999,0.0544000007212162,Belarus,105.07668304443399,9433000.0
116,BLR,2010,11.77813,0.060649998486042,Belarus,103.449913024902,9421000.0
117,BLR,2011,11.62665,0.0604900009930134,Belarus,101.212371826172,9415000.0
118,BLR,2012,12.7523,0.0548599995672703,Belarus,98.9761428833008,9417000.0
119,BLR,2013,12.27399,0.0756400004029274,Belarus,97.8024063110352,9424000.0
120,BLR,2014,12.40672,0.0797199979424477,Belarus,98.96627807617192,9432000.0
121,BEL,1981,10.27051,53.0020217895508,Belgium,104.88468170166,9881000.0
122,BEL,1982,9.248330099999999,52.9887619018555,Belgium,103.981010437012,9890000.0
123,BEL,1986,8.6058302,54.60298156738279,Belgium,98.94763946533199,9929000.0
124,BEL,1987,8.1800098,55.15531921386721,Belgium,99.83029174804692,9942000.0
125,BEL,1988,8.1621304,55.6312599182129,Belgium,100.86076354980499,9959000.0
126,BEL,1993,10.17573,55.8393898010254,Belgium,101.69082641601601,10119000.0
127,BEL,1994,10.27698,55.634368896484396,Belgium,101.034233093262,10156000.0
128,BEL,1995,5.826600099999999,55.3353691101074,Belgium,101.01676940918001,10186000.0
129,BEL,1996,5.8946099,55.1851387023926,Belgium,101.285987854004,10208000.0
130,BEL,2005,11.1742,54.552520751953104,Belgium,101.224708557129,10547000.0
131,BEL,2008,12.51252,54.0821113586426,Belgium,103.52336120605499,10779000.0
132,BEL,2009,11.84732,54.06047058105471,Belgium,103.523262023926,10860000.0
133,BEL,2010,12.01315,53.829460144043,Belgium,103.265640258789,10939000.0
134,BEL,2011,11.714310000000001,53.755531311035206,Belgium,103.188621520996,11014000.0
135,BEL,2013,11.891630000000001,54.257938385009794,Belgium,105.119972229004,11154000.0
136,BEL,2014,12.01405,54.3250198364258,Belgium,104.854316711426,11221000.0
137,BLZ,2000,16.05444,87.1840667724609,Belize,115.889976501465,247000.0
138,BLZ,2001,18.30537,87.05520629882808,Belize,112.404037475586,255000.0
139,BLZ,2003,16.15851,87.0557632446289,Belize,111.17211151123001,269000.0
140,BLZ,2004,16.821341,81.6883010864258,Belize,112.891410827637,277000.0
141,BLZ,2008,19.600719,95.18982696533199,Belize,112.351440429688,307000.0
142,BLZ,2009,21.770029,82.579948425293,Belize,113.015380859375,315000.0
143,BLZ,2010,23.05208,82.2165222167969,Belize,112.550498962402,322000.0
144,BLZ,2013,23.02396,82.3026962280273,Belize,112.031448364258,346000.0
145,BLZ,2014,20.915541,81.99815368652341,Belize,111.730186462402,353000.0
146,BEN,1998,18.46174,7.67247009277344,Benin,78.3169784545898,6470000.0
147,BEN,1999,17.885189,7.24108982086182,Benin,78.40350341796879,6664000.0
148,BEN,2000,13.5132,10.0796403884888,Benin,81.2021484375,6866000.0
149,BEN,2001,15.310579999999998,7.956500053405759,Benin,89.1018829345703,7077000.0
150,BEN,2002,14.129079999999998,7.28107023239136,Benin,94.37899780273442,7295000.0
151,BEN,2003,16.682529000000002,5.531320095062259,Benin,97.8408889770508,7521000.0
152,BEN,2004,19.213949,10.8083400726318,Benin,101.540908813477,7750000.0
153,BEN,2005,18.79039,11.761949539184599,Benin,98.54522705078129,7982000.0
154,BEN,2006,19.70961,13.1422901153564,Benin,98.7934188842773,8217000.0
155,BEN,2008,19.088579,9.139200210571289,Benin,110.033363342285,8697000.0
156,BEN,2009,18.175619,11.6267995834351,Benin,114.872589111328,8945000.0
157,BEN,2010,26.143960999999997,13.196470260620101,Benin,116.288780212402,9199000.0
158,BEN,2012,25.021310999999997,16.3951797485352,Benin,122.76953125,9729000.0
159,BEN,2013,22.341221,16.9622001647949,Benin,124.34790802001999,10005000.0
160,BEN,2014,22.227711,18.4814395904541,Benin,125.56120300293001,10287000.0
161,BTN,2000,13.77201,1.62411999702454,Bhutan,78.2390365600586,591000.0
162,BTN,2001,13.08501,1.43077003955841,Bhutan,81.7581787109375,604000.0
163,BTN,2004,18.698311,1.76320004463196,Bhutan,91.78125,639000.0
164,BTN,2005,22.84906,1.9746999740600601,Bhutan,94.57418823242192,649000.0
165,BTN,2008,15.021720000000002,2.51178002357483,Bhutan,103.061737060547,672000.0
166,BTN,2009,14.139729999999998,2.55966997146606,Bhutan,106.817802429199,678000.0
167,BTN,2010,11.025780000000001,2.72992992401123,Bhutan,109.402969360352,686000.0
168,BTN,2011,11.28502,2.81067991256714,Bhutan,111.08303070068399,693000.0
169,BTN,2013,16.169829999999997,3.26485991477966,Bhutan,104.843017578125,710000.0
170,BTN,2014,17.824220999999998,3.53998994827271,Bhutan,102.131698608398,719000.0
171,BOL,2000,18.670851000000003,20.6982097625732,Bolivia,120.398910522461,8418000.0
172,BOL,2001,18.46146,20.6981792449951,Bolivia,119.715629577637,8580000.0
173,BOL,2002,18.713810000000002,19.5891704559326,Bolivia,121.626953125,8743000.0
174,BOL,2003,19.94096,19.5891494750977,Bolivia,119.10497283935499,8906000.0
175,BOL,2006,21.1625,8.16732025146484,Bolivia,113.41432952880899,9395000.0
176,BOL,2008,19.923809,8.11752986907959,Bolivia,111.519233703613,9721000.0
177,BWA,1983,14.32691,5.79999017715454,Botswana,94.0335311889648,996000.0
178,BWA,1984,15.5187,3.1505599021911603,Botswana,95.6330337524414,1031000.0
179,BWA,1985,15.429829999999999,5.64291000366211,Botswana,97.9911727905273,1070000.0
180,BWA,1987,16.693951000000002,5.22820997238159,Botswana,100.91577911376999,1155000.0
181,BWA,1988,16.031281,4.98676013946533,Botswana,102.160057067871,1200000.0
182,BWA,1990,16.51088,5.16902017593384,Botswana,103.837562561035,1287000.0
183,BWA,1992,16.31502,3.94285988807678,Botswana,104.49729156494101,1364000.0
184,BWA,2007,26.507790000000004,5.02873992919922,Botswana,106.690269470215,1875000.0
185,BWA,2009,20.4774,5.81633996963501,Botswana,107.509666442871,1953000.0
186,BRA,1999,9.6002703,8.4639196395874,Brazil,165.64538574218798,172319008.0
187,BRA,2001,10.61096,8.05601978302002,Brazil,150.785552978516,177196000.0
188,BRA,2002,9.6372995,8.72605991363525,Brazil,146.827789306641,179538000.0
189,BRA,2004,10.39439,9.93344020843506,Brazil,133.696304321289,184006000.0
190,BRA,2005,11.25736,10.280360221862802,Brazil,133.262161254883,186127008.0
191,BRA,2007,13.21851,10.6691598892212,Brazil,128.179794311523,190130000.0
192,BRA,2008,14.08216,12.076279640197802,Brazil,132.05520629882798,192030000.0
193,BRA,2009,14.72369,12.812689781189,Brazil,131.16516113281298,193887008.0
194,BRA,2011,15.269,14.689800262451199,Brazil,132.49661254882798,197515008.0
195,BRA,2012,15.72763,15.8553104400635,Brazil,130.376022338867,199287008.0
196,BRA,2013,15.592529999999998,16.1735401153564,Brazil,109.770492553711,201036000.0
197,BRN,1981,13.07099,29.769229888916,Brunei,109.42725372314501,200000.0
198,BRN,1982,11.23897,30.0233592987061,Brunei,105.98822021484399,206000.0
199,BRN,1987,9.58601,28.1408500671387,Brunei,110.706993103027,238000.0
200,BRN,1988,11.84343,23.4624900817871,Brunei,114.08660888671899,244000.0
201,BRN,1989,10.06579,24.2837791442871,Brunei,118.66869354248001,251000.0
202,BRN,1991,8.22682,25.3615207672119,Brunei,113.07543182373001,266000.0
203,BRN,1992,9.180629699999999,26.3938503265381,Brunei,113.789649963379,274000.0
204,BRN,1993,9.276,28.642969131469698,Brunei,115.87042236328101,282000.0
205,BRN,1998,8.76089,35.5374794006348,Brunei,113.575828552246,319000.0
206,BRN,1999,8.893429800000002,36.0093383789063,Brunei,112.918876647949,326000.0
207,BRN,2000,8.9207401,35.099498748779304,Brunei,111.29403686523399,333000.0
208,BRN,2010,5.302080200000001,36.4107208251953,Brunei,107.130737304688,389000.0
209,BRN,2011,9.182189900000001,36.612060546875,Brunei,107.408950805664,394000.0
210,BRN,2012,9.7264204,37.2699012756348,Brunei,106.783729553223,399000.0
211,BRN,2014,9.9846001,39.2326812744141,Brunei,107.44403076171899,410000.0
212,BGR,2001,9.277739500000001,0.31040000915527305,Bulgaria,105.79891967773399,7931000.0
213,BGR,2002,9.6543198,0.345239996910095,Bulgaria,104.98632049560499,7866000.0
214,BGR,2003,11.18025,0.37356001138687106,Bulgaria,105.89080810546899,7804000.0
215,BGR,2004,6.703000099999999,0.380309998989105,Bulgaria,105.11524200439501,7745000.0
216,BGR,2005,12.072519999999999,0.44411000609397905,Bulgaria,101.197196960449,7687000.0
217,BGR,2007,11.11392,0.546370029449463,Bulgaria,100.37548828125,7577000.0
218,BGR,2008,12.612260000000001,0.633419990539551,Bulgaria,101.53636932373001,7524000.0
219,BGR,2009,12.65675,0.737529993057251,Bulgaria,102.92601776123001,7474000.0
220,BGR,2010,11.16342,0.764769971370697,Bulgaria,103.63317108154301,7425000.0
221,BGR,2011,11.10005,0.7377899885177609,Bulgaria,101.50051116943399,7379000.0
222,BGR,2012,10.69092,0.7548400163650509,Bulgaria,100.128936767578,7334000.0
223,BGR,2013,11.4398,0.792750000953674,Bulgaria,99.3743896484375,7290000.0
224,BFA,1988,8.338239699999999,9.58905982971191,Burkina Faso,30.316329956054698,8356000.0
225,BFA,1994,19.949679999999997,7.28911018371582,Burkina Faso,36.776359558105504,9817000.0
226,BFA,1996,7.3401799,8.41147041320801,Burkina Faso,40.9695701599121,10373000.0
227,BFA,2005,19.49419,13.7511701583862,Burkina Faso,58.333381652832,13422000.0
228,BFA,2006,18.2017,13.655540466308599,Burkina Faso,62.0652389526367,13829000.0
229,BFA,2007,17.863819,13.5807199478149,Burkina Faso,67.66522216796879,14252000.0
230,BFA,2010,16.172819,14.1657400131226,Burkina Faso,77.8303527832031,15605000.0
231,BFA,2011,19.50061,14.476750373840302,Burkina Faso,81.2820510864258,16082000.0
232,BFA,2012,15.89538,15.570910453796401,Burkina Faso,83.68218994140629,16571000.0
233,BFA,2013,16.165279,16.4825801849365,Burkina Faso,85.26255798339841,17073000.0
234,BFA,2014,19.368111,17.316219329834002,Burkina Faso,86.8900680541992,17586000.0
235,BDI,1991,18.864031,0.765320003032684,Burundi,68.6626663208008,5565000.0
236,BDI,1992,18.122721,0.7265800237655641,Burundi,65.21254730224611,5686000.0
237,BDI,2001,11.43313,1.29732000827789,Burundi,59.681079864502,6526000.0
238,BDI,2002,12.486080000000001,1.3408499956131001,Burundi,64.46746826171879,6704000.0
239,BDI,2004,9.17908,1.60135996341705,Burundi,74.7175369262695,7132000.0
240,BDI,2005,10.95927,1.3880399465560902,Burundi,79.06214904785159,7365000.0
241,BDI,2008,12.61554,1.0963599681854201,Burundi,118.097778320313,8126000.0
242,BDI,2009,16.301689,1.10167002677917,Burundi,126.06993865966801,8398000.0
243,BDI,2010,16.5881,1.1068899631500202,Burundi,131.456954956055,8676000.0
244,BDI,2011,14.9793,1.23034000396729,Burundi,135.119049072266,8958000.0
245,BDI,2012,16.428320000000003,1.23971998691559,Burundi,133.305282592773,9246000.0
246,BDI,2013,17.243259,1.24260997772217,Burundi,130.45930480957,9540000.0
247,KHM,2000,11.07901,1.6178499460220301,Cambodia,106.469757080078,12155000.0
248,KHM,2001,11.38079,0.947409987449646,Cambodia,115.437957763672,12405000.0
249,KHM,2002,10.13757,0.8518700003623959,Cambodia,128.98449707031298,12638000.0
250,KHM,2004,12.40431,0.571940004825592,Cambodia,131.47189331054702,13066000.0
251,KHM,2007,11.10351,0.7464399933814999,Cambodia,127.39040374755899,13680000.0
252,KHM,2009,8.165240299999999,1.17588996887207,Cambodia,122.836212158203,14094000.0
253,KHM,2010,7.3374701,1.4026700258254998,Cambodia,123.389877319336,14312000.0
254,KHM,2011,7.335400099999999,1.4870100021362298,Cambodia,121.70458984375,14541000.0
255,KHM,2012,7.199850099999999,2.38081002235413,Cambodia,121.354461669922,14780000.0
256,KHM,2014,8.7916002,2.5778400897979705,Cambodia,116.38964080810499,15275000.0
257,CMR,2000,11.6837,27.2575492858887,Cameroon,83.1426010131836,15514000.0
258,CMR,2001,15.733939999999999,26.3513698577881,Cameroon,98.1432266235352,15929000.0
259,CMR,2003,21.44202,23.4565505981445,Cameroon,97.9484024047852,16801000.0
260,CMR,2006,20.312651000000002,22.5413093566895,Cameroon,99.31360626220699,18224000.0
261,CMR,2007,21.56822,22.123649597168,Cameroon,101.30802154541,18730000.0
262,CMR,2008,15.58864,22.8498001098633,Cameroon,101.644676208496,19253000.0
263,CMR,2009,19.779791,22.8428592681885,Cameroon,103.871726989746,19790000.0
264,CMR,2010,18.753889,22.5359802246094,Cameroon,106.192527770996,20341000.0
265,CMR,2011,14.867770000000002,20.9214191436768,Cameroon,105.906021118164,20906000.0
266,CMR,2012,15.17622,22.6998500823975,Cameroon,110.811309814453,21485000.0
267,CMR,2014,12.92925,22.543149948120103,Cameroon,113.550239562988,22682000.0
268,CAN,1982,15.53181,2.69173002243042,Canada,104.73314666748001,24917000.0
269,CAN,1983,14.774970000000001,2.8708300590515097,Canada,104.145538330078,25171000.0
270,CAN,1984,14.0908,2.97952008247375,Canada,103.58090209960899,25445000.0
271,CAN,1985,13.23688,3.01892995834351,Canada,103.30490875244101,25745000.0
272,CAN,1986,12.6832,3.2134199142456095,Canada,103.54676055908199,26076000.0
273,CAN,1987,13.455829999999999,3.33228993415833,Canada,103.47573852539101,26433000.0
274,CAN,1988,13.53854,3.51310992240906,Canada,103.52166748046899,26806000.0
275,CAN,1989,13.569770000000002,3.6200599670410196,Canada,103.77886962890601,27179000.0
276,CAN,1990,13.190620000000001,3.6177799701690696,Canada,103.784622192383,27541000.0
277,CAN,1991,14.2638,3.66948008537292,Canada,103.931289672852,27889000.0
278,CAN,1992,13.11614,3.7478599548339804,Canada,103.15228271484399,28224000.0
279,CAN,1993,14.623479999999999,3.93227005004883,Canada,102.168899536133,28548000.0
280,CAN,1994,12.93443,4.13309001922607,Canada,101.367958068848,28861000.0
281,CAN,1995,12.86363,4.18709993362427,Canada,101.27432250976601,29164000.0
282,CAN,1998,12.63958,4.5282101631164595,Canada,99.3267822265625,30022000.0
283,CAN,1999,12.74188,6.47713994979858,Canada,99.7825698852539,30303000.0
284,CAN,2000,12.9826,6.477680206298831,Canada,100.33293151855499,30588000.0
285,CAN,2005,12.17807,5.89201021194458,Canada,97.0558013916016,32164000.0
286,CAN,2007,12.328560000000001,5.8202800750732395,Canada,98.7864990234375,32931000.0
287,CAN,2008,12.009960000000001,4.97788000106812,Canada,97.91333770751949,33338000.0
288,CAN,2009,12.48364,6.03573989868164,Canada,98.9870376586914,33746000.0
289,CAN,2010,12.33596,6.12328004837036,Canada,98.6895980834961,34148000.0
290,CAN,2011,12.21914,5.82418012619019,Canada,98.2953109741211,34539000.0
291,CPV,2006,17.540581,0.33401000499725303,Cape Verde,110.445938110352,469000.0
292,CPV,2007,18.328751,0.35278999805450395,Cape Verde,110.12493896484399,475000.0
293,CPV,2008,18.24099,0.382699996232986,Cape Verde,110.538208007813,481000.0
294,CPV,2009,15.88655,0.386139988899231,Cape Verde,110.878608703613,487000.0
295,CPV,2010,14.2169,0.409090012311935,Cape Verde,111.682601928711,493000.0
296,CPV,2011,15.153279999999999,0.529550015926361,Cape Verde,112.79662322998001,499000.0
297,CPV,2013,14.778229999999999,0.724780023097992,Cape Verde,114.23152160644501,512000.0
298,CPV,2014,16.28219,0.8668699860572809,Cape Verde,113.153358459473,518000.0
299,CAF,2003,12.02802,9.75014972686768,Central African Republic,68.0861434936523,3881000.0
300,CAF,2005,9.6804705,9.7632999420166,Central African Republic,65.0337600708008,4038000.0
301,CAF,2007,9.869480099999999,11.417719841003402,Central African Republic,75.01068115234379,4198000.0
302,CAF,2008,7.860000099999999,13.6370496749878,Central African Republic,86.83096313476558,4273000.0
303,CAF,2009,7.836929799999999,13.7871198654175,Central African Republic,88.8650436401367,4338000.0
304,CAF,2010,6.475379900000001,14.201780319213901,Central African Republic,91.8087692260742,4387000.0
305,CAF,2011,7.8254600000000005,13.756959915161099,Central African Republic,92.5838088989258,4419000.0
306,TCD,1997,12.898660000000001,8.28656959533691,Chad,53.659629821777294,7503000.0
307,TCD,2009,9.5415897,8.5709400177002,Chad,82.53932189941409,11560000.0
308,TCD,2010,8.1192799,8.4451904296875,Chad,82.6077194213867,11952000.0
309,TCD,2011,10.083260000000001,8.86376953125,Chad,89.5761032104492,12361000.0
310,TCD,2012,9.21241,9.50856018066406,Chad,93.9981307983398,12785000.0
311,TCD,2013,12.46146,10.4118795394897,Chad,101.404067993164,13220000.0
312,CHL,1997,14.50414,41.9423484802246,Chile,105.338310241699,14786000.0
313,CHL,1998,15.170370000000002,43.5622406005859,Chile,106.368370056152,14978000.0
314,CHL,2002,17.4506,46.505611419677706,Chile,108.106880187988,15684000.0
315,CHL,2004,17.021048999999998,50.166259765625,Chile,110.49356842041,16015000.0
316,CHL,2005,16.199089,51.070770263671896,Chile,109.504722595215,16183000.0
317,CHL,2006,16.231279,52.9295806884766,Chile,108.991050720215,16355000.0
318,CHL,2007,16.74641,54.8618583679199,Chile,109.121322631836,16530000.0
319,CHL,2008,17.401131,56.628101348877,Chile,108.757881164551,16708000.0
320,CHL,2009,17.035610000000002,57.9616203308105,Chile,106.75617980956999,16886000.0
321,CHL,2010,17.843559,58.0295486450195,Chile,103.28513336181601,17063000.0
322,CHL,2011,17.749741,59.096031188964794,Chile,102.197052001953,17234000.0
323,CHL,2014,19.920719000000002,61.5134887695313,Chile,100.526138305664,17759000.0
324,COL,1984,18.092291,13.6921901702881,Colombia,107.429512023926,29331000.0
325,COL,1985,16.40752,13.453709602356,Colombia,105.34996795654301,29951000.0
326,COL,1989,17.225451,15.1748199462891,Colombia,101.87239074706999,32457000.0
327,COL,1998,12.47536,19.557430267334002,Colombia,119.293426513672,38364000.0
328,COL,1999,13.151929999999998,19.5566902160645,Colombia,119.63195037841801,38999000.0
329,COL,2000,13.286829999999998,18.747699737548803,Colombia,120.910942077637,39630000.0
330,COL,2001,13.467720000000002,18.8253498077393,Colombia,118.982109069824,40256000.0
331,COL,2002,15.299560000000001,17.091329574585,Colombia,120.987030029297,40875000.0
332,COL,2004,15.439779999999999,16.9335498809814,Colombia,125.021621704102,42076000.0
333,COL,2005,15.53561,18.6927509307861,Colombia,127.504409790039,42648000.0
334,COL,2006,13.76883,19.250930786132802,Colombia,128.716293334961,43201000.0
335,COL,2007,14.48145,19.672679901123,Colombia,129.41520690918,43738000.0
336,COL,2008,14.67729,19.8088607788086,Colombia,129.498886108398,44255000.0
337,COL,2009,16.081169,18.3137092590332,Colombia,129.685150146484,44750000.0
338,COL,2010,16.418579,18.368219375610398,Colombia,124.284637451172,45223000.0
339,COL,2011,15.52914,18.5125102996826,Colombia,120.518730163574,45663000.0
340,COL,2012,15.51283,18.628850936889602,Colombia,116.561210632324,46076000.0
341,COL,2013,16.91362,18.306409835815398,Colombia,116.62107086181601,46495000.0
342,COL,2014,15.77154,18.661600112915,Colombia,113.746620178223,46968000.0
343,COM,2002,15.78972,10.0801696777344,Comoros,111.204246520996,569000.0
344,COM,2008,29.23312,14.782879829406701,Comoros,107.25904083251999,657000.0
345,COM,2011,21.414869,14.120140075683599,Comoros,106.363723754883,707000.0
346,COM,2013,16.070729999999998,19.0995597839355,Comoros,105.24904632568399,742000.0
347,COG,1994,22.412470000000003,1.3764899969100999,Congo,119.63851928710899,2632000.0
348,COG,1995,14.70778,1.3501199483871498,Congo,120.380928039551,2708000.0
349,COG,2002,9.0548496,18.9834899902344,Congo,106.367118835449,3310000.0
350,COG,2003,9.5199499,23.726659774780302,Congo,100.743446350098,3407000.0
351,COG,2004,8.5618095,25.2636203765869,Congo,112.565231323242,3510000.0
352,COG,2005,7.597819800000001,26.508779525756804,Congo,111.852592468262,3623000.0
353,COG,2010,24.7278,35.7508888244629,Congo,113.066879272461,4274000.0
354,CIV,1997,19.22015,11.262610435485803,Cote d'Ivoire,71.7851333618164,15131000.0
355,CIV,1998,18.814751,11.8192901611328,Cote d'Ivoire,72.686637878418,15589000.0
356,CIV,1999,21.671181,11.634639739990199,Cote d'Ivoire,74.8508377075195,16033000.0
357,CIV,2000,20.80695,11.641850471496598,Cote d'Ivoire,74.2789535522461,16455000.0
358,CIV,2001,23.20203,11.3236799240112,Cote d'Ivoire,76.50718688964841,16853000.0
359,CIV,2002,22.5923,10.910519599914599,Cote d'Ivoire,76.9568862915039,17232000.0
360,CIV,2006,20.017891,11.711549758911099,Cote d'Ivoire,69.16043090820311,18755000.0
361,CIV,2007,20.755879999999998,11.7098302841187,Cote d'Ivoire,69.6547088623047,19171000.0
362,CIV,2008,21.526911,9.67210006713867,Cote d'Ivoire,73.61167907714841,19606000.0
